Year,Month,Province,Rainfall
2023,Jun,บุรีรัมย์,232.6
2023,Jun,ประจวบคีรีขันธ์,35.1
2023,Jun,ปราจีนบุรี,226.89999999999998
2023,Jun,พะเยา,137.8
2023,Jun,พิษณุโลก,113.5
2023,Jun,ภูเก็ต,115.7
2023,Jun,มหาสารคาม,154.5
2023,Jun,มุกดาหาร,124.1
2023,Jun,ระนอง,544.0
2023,Jun,ระยอง,88.0
2023,Jun,ร้อยเอ็ด,232.7
2023,Jun,ลพบุรี,103.1
2023,Jun,ลำปาง,87.5
2023,Jun,ลำพูน,45.6
2023,Jun,สกลนคร,390.2
2023,Jun,สงขลา,170.2
2023,Jun,สตูล,156.2
2023,Jun,สระแก้ว,162.7
2023,Jun,สุพรรณบุรี,71.2
2023,Jun,สุราษฎร์ธานี,0.3
2023,Jun,สุรินทร์,241.7
2023,Jun,หนองคาย,239.3
2023,Jun,อุดรธานี,0.3
2023,Jun,อุตรดิตถ์,66.0
2023,Jun,อุบลราชธานี,303.7
2023,Jun,เชียงราย,218.5
2023,Jun,เชียงใหม่,104.7
2023,Jun,เพชรบุรี,17.0
2023,Jun,เพชรบูรณ์,118.43333333333334
2023,Jun,เลย,152.9
2023,Jun,แพร่,121.8
2023,Jun,แม่ฮ่องสอน,123.3
2023,Mar,Nan,7.5
2023,Mar,Pattani Airport,14.6
2023,Mar,Pattaya,0.0
2023,Mar,Phuket Airport,13.1
2023,Mar,Sattahip,8.4
2023,Mar,Takua Pa,0.4
2023,Mar,Tha Tum,28.1
2023,Mar,Trang Airport,0.2
2023,Mar,Umphang,65.9
2023,Mar,กรุงเทพมหานคร,5.25
2023,Mar,กาญจนบุรี,5.7
2023,Mar,กำแพงเพชร,25.5
2023,Mar,ขอนแก่น,47.1
2023,Mar,จันทบุรี,7.5
2023,Mar,ชลบุรี,31.8
2023,Mar,ชัยภูมิ,4.0
2023,Mar,ชุมพร,7.9
2023,Mar,ตราด,70.9
2023,Mar,ตาก,6.3
2023,Mar,นครพนม,10.3
2023,Mar,นครราชสีมา,2.0500000000000003
2023,Mar,นครสวรรค์,0.1
2023,Mar,นราธิวาส,9.7
2023,Mar,บุรีรัมย์,49.6
2023,Mar,ประจวบคีรีขันธ์,5.1
2023,Mar,ปราจีนบุรี,0.45
2023,Mar,พะเยา,1.4
2023,Mar,พิษณุโลก,0.0
2023,Mar,ภูเก็ต,9.4
2023,Mar,มหาสารคาม,14.5
2023,Mar,มุกดาหาร,0.9
2023,Mar,ระนอง,0.7
2023,Mar,ระยอง,17.5
2023,Mar,ร้อยเอ็ด,4.6
2023,Mar,ลพบุรี,0.1
2023,Mar,ลำปาง,10.8
2023,Mar,ลำพูน,30.6
2023,Mar,สกลนคร,1.5
2023,Mar,สงขลา,22.1
2023,Mar,สตูล,42.7
2023,Mar,สระแก้ว,15.6
2023,Mar,สุพรรณบุรี,0.0
2023,Mar,สุราษฎร์ธานี,-0.3
2023,Mar,สุรินทร์,9.4
2023,Mar,หนองคาย,12.6
2023,Mar,อุดรธานี,0.4
2023,Mar,อุตรดิตถ์,11.0
2023,Mar,อุบลราชธานี,1.0
2023,Mar,เชียงราย,10.5
2023,Mar,เชียงใหม่,32.5
2023,Mar,เพชรบุรี,1.9
2023,Mar,เพชรบูรณ์,2.1666666666666665
2023,Mar,เลย,27.9
2023,Mar,แพร่,21.7
2023,Mar,แม่ฮ่องสอน,0.0
2023,May,Nan,45.8
2023,May,Pattani Airport,160.7
2023,May,Pattaya,29.6
2023,May,Phuket Airport,447.2
2023,May,Sattahip,63.8
2023,May,Takua Pa,0.3
2023,May,Tha Tum,30.2
2023,May,Trang Airport,0.8
2023,May,Umphang,119.6
2023,May,กรุงเทพมหานคร,65.7
2023,May,กาญจนบุรี,94.9
2023,May,กำแพงเพชร,69.5
2023,May,ขอนแก่น,166.0
2023,May,จันทบุรี,439.6
2023,May,ชลบุรี,41.6
2023,May,ชัยภูมิ,109.0
2023,May,ชุมพร,73.9
2023,May,ตราด,176.9
2023,May,ตาก,80.8
2023,May,นครพนม,104.3
2023,May,นครราชสีมา,91.4
2023,May,นครสวรรค์,59.6
2023,May,นราธิวาส,134.0
2023,May,บุรีรัมย์,80.6
2023,May,ประจวบคีรีขันธ์,34.0
2023,May,ปราจีนบุรี,126.75
2023,May,พะเยา,97.0
2023,May,พิษณุโลก,98.9
2023,May,ภูเก็ต,324.6
2023,May,มหาสารคาม,169.9
2023,May,มุกดาหาร,57.0
2023,May,ระนอง,295.9
2023,May,ระยอง,196.7
2023,May,ร้อยเอ็ด,120.7
2023,May,ลพบุรี,70.35
2023,May,ลำปาง,211.7
2023,May,ลำพูน,236.4
2023,May,สกลนคร,109.5
2023,May,สงขลา,82.3
2023,May,สตูล,280.4
2023,May,สระแก้ว,207.0
2023,May,สุพรรณบุรี,33.7
2023,May,สุราษฎร์ธานี,0.9
2023,May,สุรินทร์,172.0
2023,May,หนองคาย,248.8
2023,May,อุดรธานี,2.3
2023,May,อุตรดิตถ์,84.9
2023,May,อุบลราชธานี,165.7
2023,May,เชียงราย,88.3
2023,May,เชียงใหม่,151.1
2023,May,เพชรบุรี,3.5
2023,May,เพชรบูรณ์,134.9
2023,May,เลย,75.4
2023,May,แพร่,160.4
2023,May,แม่ฮ่องสอน,106.7
2023,Nov,Nan,7.8
2023,Nov,Pattani Airport,614.5
2023,Nov,Pattaya,22.8
2023,Nov,Phuket Airport,111.4
2023,Nov,Sattahip,130.1
2023,Nov,Takua Pa,0.4
2023,Nov,Tha Tum,26.7
2023,Nov,Trang Airport,0.1
2023,Nov,Umphang,17.6
2023,Nov,กรุงเทพมหานคร,72.6
2023,Nov,กาญจนบุรี,39.7
2023,Nov,กำแพงเพชร,47.1
2023,Nov,ขอนแก่น,0.0
2023,Nov,จันทบุรี,73.2
2023,Nov,ชลบุรี,33.5
2023,Nov,ชัยภูมิ,0.7
2023,Nov,ชุมพร,387.0
2023,Nov,ตราด,122.1
2023,Nov,ตาก,4.333333333333333
2023,Nov,นครพนม,0.0
2023,Nov,นครราชสีมา,31.200000000000003
2023,Nov,นครสวรรค์,18.3
2023,Nov,นราธิวาส,749.5
2023,Nov,บุรีรัมย์,49.8
2023,Nov,ประจวบคีรีขันธ์,28.2
2023,Nov,ปราจีนบุรี,29.25
2023,Nov,พะเยา,19.6
2023,Nov,พิษณุโลก,13.7
2023,Nov,ภูเก็ต,122.8
2023,Nov,มหาสารคาม,4.6
2023,Nov,มุกดาหาร,0.3
2023,Nov,ระนอง,334.2
2023,Nov,ระยอง,43.6
2023,Nov,ร้อยเอ็ด,1.5
2023,Nov,ลพบุรี,53.65
2023,Nov,ลำปาง,24.3
2023,Nov,ลำพูน,0.0
2023,Nov,สกลนคร,0.0
2023,Nov,สงขลา,727.4
2023,Nov,สตูล,324.0
2023,Nov,สระแก้ว,46.2
2023,Nov,สุพรรณบุรี,57.5
2023,Nov,สุราษฎร์ธานี,0.0
2023,Nov,สุรินทร์,73.3
2023,Nov,หนองคาย,0.0
2023,Nov,อุดรธานี,0.9
2023,Nov,อุตรดิตถ์,0.3
2023,Nov,อุบลราชธานี,12.3
2023,Nov,เชียงราย,0.8
2023,Nov,เชียงใหม่,1.0
2023,Nov,เพชรบุรี,33.2
2023,Nov,เพชรบูรณ์,12.533333333333333
2023,Nov,เลย,1.8
2023,Nov,แพร่,0.2
2023,Nov,แม่ฮ่องสอน,3.2
2023,Oct,Nan,137.6
2023,Oct,Pattani Airport,212.7
2023,Oct,Pattaya,319.7
2023,Oct,Phuket Airport,190.5
2023,Oct,Sattahip,263.2
2023,Oct,Takua Pa,0.7
2023,Oct,Tha Tum,27.7
2023,Oct,Trang Airport,1.0
2023,Oct,Umphang,203.1
2023,Oct,กรุงเทพมหานคร,178.7
2023,Oct,กาญจนบุรี,233.7
2023,Oct,กำแพงเพชร,258.7
2023,Oct,ขอนแก่น,150.2
2023,Oct,จันทบุรี,478.0
2023,Oct,ชลบุรี,235.9
2023,Oct,ชัยภูมิ,107.7
2023,Oct,ชุมพร,207.3
2023,Oct,ตราด,290.5
2023,Oct,ตาก,197.63333333333333
2023,Oct,นครพนม,248.6
2023,Oct,นครราชสีมา,316.8
2023,Oct,นครสวรรค์,136.1
2023,Oct,นราธิวาส,31.8
2023,Oct,บุรีรัมย์,204.4
2023,Oct,ประจวบคีรีขันธ์,189.7
2023,Oct,ปราจีนบุรี,180.75
2023,Oct,พะเยา,256.8
2023,Oct,พิษณุโลก,344.9
2023,Oct,ภูเก็ต,276.0
2023,Oct,มหาสารคาม,194.4
2023,Oct,มุกดาหาร,42.7
2023,Oct,ระนอง,338.4
2023,Oct,ระยอง,288.1
2023,Oct,ร้อยเอ็ด,69.9
2023,Oct,ลพบุรี,175.45
2023,Oct,ลำปาง,253.5
2023,Oct,ลำพูน,184.0
2023,Oct,สกลนคร,83.2
2023,Oct,สงขลา,202.5
2023,Oct,สตูล,393.8
2023,Oct,สระแก้ว,164.5
2023,Oct,สุพรรณบุรี,99.4
2023,Oct,สุราษฎร์ธานี,0.5
2023,Oct,สุรินทร์,131.9
2023,Oct,หนองคาย,50.2
2023,Oct,อุดรธานี,0.9
2023,Oct,อุตรดิตถ์,312.2
2023,Oct,อุบลราชธานี,180.8
2023,Oct,เชียงราย,208.0
2023,Oct,เชียงใหม่,246.7
2023,Oct,เพชรบุรี,123.6
2023,Oct,เพชรบูรณ์,180.03333333333333
2023,Oct,เลย,328.6
2023,Oct,แพร่,200.6
2023,Oct,แม่ฮ่องสอน,140.1
2023,Sep,Nan,343.3
2023,Sep,Pattani Airport,249.6
2023,Sep,Pattaya,34.9
2023,Sep,Phuket Airport,499.1
2023,Sep,Sattahip,151.8
2023,Sep,Takua Pa,0.1
2023,Sep,Tha Tum,27.6
2023,Sep,Trang Airport,0.1
2023,Sep,Umphang,253.4
2023,Sep,กรุงเทพมหานคร,286.3
2023,Sep,กาญจนบุรี,102.6
2023,Sep,กำแพงเพชร,454.8
2023,Sep,ขอนแก่น,354.7
2023,Sep,จันทบุรี,512.0
2023,Sep,ชลบุรี,258.9
2023,Sep,ชัยภูมิ,319.6
2023,Sep,ชุมพร,206.3
2023,Sep,ตราด,1192.7
2023,Sep,ตาก,281.1
2023,Sep,นครพนม,649.4
2023,Sep,นครราชสีมา,221.25
2023,Sep,นครสวรรค์,169.3
2023,Sep,นราธิวาส,295.5
2023,Sep,บุรีรัมย์,170.1
2023,Sep,ประจวบคีรีขันธ์,57.4
2023,Sep,ปราจีนบุรี,445.95000000000005
2023,Sep,พะเยา,233.6
2023,Sep,พิษณุโลก,302.0
2023,Sep,ภูเก็ต,374.2
2023,Sep,มหาสารคาม,289.7
2023,Sep,มุกดาหาร,599.6
2023,Sep,ระนอง,909.0
2023,Sep,ระยอง,151.5
2023,Sep,ร้อยเอ็ด,452.8
2023,Sep,ลพบุรี,302.85
2023,Sep,ลำปาง,488.9
2023,Sep,ลำพูน,303.0
2023,Sep,สกลนคร,573.4
2023,Sep,สงขลา,161.1
2023,Sep,สตูล,464.1
2023,Sep,สระแก้ว,313.0
2023,Sep,สุพรรณบุรี,142.4
2023,Sep,สุราษฎร์ธานี,0.1
2023,Sep,สุรินทร์,246.6
2023,Sep,หนองคาย,293.5
2023,Sep,อุดรธานี,0.0
2023,Sep,อุตรดิตถ์,537.3
2023,Sep,อุบลราชธานี,541.7
2023,Sep,เชียงราย,292.7
2023,Sep,เชียงใหม่,387.6
2023,Sep,เพชรบุรี,179.5
2023,Sep,เพชรบูรณ์,310.43333333333334
2023,Sep,เลย,350.6
2023,Sep,แพร่,485.3
2023,Sep,แม่ฮ่องสอน,330.3
2024,Apr,Nan,68.8
2024,Apr,Pattani Airport,5.3
2024,Apr,Pattaya,1.0
2024,Apr,Phuket Airport,59.2
2024,Apr,Sattahip,12.5
2024,Apr,Takua Pa,1.9
2024,Apr,Tha Tum,33.6
2024,Apr,Trang Airport,2.5
2024,Apr,Umphang,10.7
2024,Apr,กรุงเทพมหานคร,0.35
2024,Apr,กาญจนบุรี,2.0
2024,Apr,กำแพงเพชร,0.2
2024,Apr,ขอนแก่น,17.5
2024,Apr,จันทบุรี,10.0
2024,Apr,ชลบุรี,16.0
2024,Apr,ชัยภูมิ,2.6
2024,Apr,ชุมพร,4.5
2024,Apr,ตราด,17.6
2024,Apr,ตาก,2.8333333333333335
2024,Apr,นครพนม,0.0
2024,Apr,นครราชสีมา,37.05
2024,Apr,นครสวรรค์,0.0
2024,Apr,นราธิวาส,31.2
2024,Apr,บุรีรัมย์,6.2
2024,Apr,ประจวบคีรีขันธ์,0.0
2024,Apr,ปราจีนบุรี,1.75
2024,Apr,พะเยา,32.0
2024,Apr,พิษณุโลก,1.3
2024,Apr,ภูเก็ต,28.6
2024,Apr,มหาสารคาม,2.4
2024,Apr,มุกดาหาร,1.1
2024,Apr,ระนอง,8.9
2024,Apr,ระยอง,0.4
2024,Apr,ร้อยเอ็ด,3.3
2024,Apr,ลพบุรี,23.1
2024,Apr,ลำปาง,40.6
2024,Apr,ลำพูน,3.8
2024,Apr,สกลนคร,29.0
2024,Apr,สงขลา,6.5
2024,Apr,สตูล,194.0
2024,Apr,สระแก้ว,5.2
2024,Apr,สุพรรณบุรี,0.0
2024,Apr,สุราษฎร์ธานี,2.3
2024,Apr,สุรินทร์,14.9
2024,Apr,หนองคาย,45.0
2024,Apr,อุดรธานี,3.7
2024,Apr,อุตรดิตถ์,0.0
2024,Apr,อุบลราชธานี,13.1
2024,Apr,เชียงราย,121.7
2024,Apr,เชียงใหม่,1.4
2024,Apr,เพชรบุรี,0.0
2024,Apr,เพชรบูรณ์,10.833333333333334
2024,Apr,เลย,9.8
2024,Apr,แพร่,0.1
2024,Apr,แม่ฮ่องสอน,46.7
2024,Aug,Nan,471.2
2024,Aug,Pattani Airport,246.4
2024,Aug,Pattaya,187.6
2024,Aug,Phuket Airport,692.7
2024,Aug,Sattahip,122.2
2024,Aug,Takua Pa,0.3
2024,Aug,Tha Tum,28.9
2024,Aug,Trang Airport,0.3
2024,Aug,Umphang,173.2
2024,Aug,กรุงเทพมหานคร,221.20000000000002
2024,Aug,กาญจนบุรี,135.0
2024,Aug,กำแพงเพชร,242.5
2024,Aug,ขอนแก่น,176.8
2024,Aug,จันทบุรี,604.4
2024,Aug,ชลบุรี,189.4
2024,Aug,ชัยภูมิ,184.9
2024,Aug,ชุมพร,60.2
2024,Aug,ตราด,449.2
2024,Aug,ตาก,99.03333333333335
2024,Aug,นครพนม,443.2
2024,Aug,นครราชสีมา,116.7
2024,Aug,นครสวรรค์,254.4
2024,Aug,นราธิวาส,118.1
2024,Aug,บุรีรัมย์,203.0
2024,Aug,ประจวบคีรีขันธ์,33.8
2024,Aug,ปราจีนบุรี,246.25
2024,Aug,พะเยา,540.0
2024,Aug,พิษณุโลก,199.8
2024,Aug,ภูเก็ต,424.4
2024,Aug,มหาสารคาม,77.7
2024,Aug,มุกดาหาร,266.2
2024,Aug,ระนอง,362.9
2024,Aug,ระยอง,172.0
2024,Aug,ร้อยเอ็ด,109.7
2024,Aug,ลพบุรี,250.60000000000002
2024,Aug,ลำปาง,191.4
2024,Aug,ลำพูน,274.7
2024,Aug,สกลนคร,460.1
2024,Aug,สงขลา,98.1
2024,Aug,สตูล,250.0
2024,Aug,สระแก้ว,127.5
2024,Aug,สุพรรณบุรี,264.1
2024,Aug,สุราษฎร์ธานี,0.9
2024,Aug,สุรินทร์,158.7
2024,Aug,หนองคาย,346.6
2024,Aug,อุดรธานี,0.5
2024,Aug,อุตรดิตถ์,382.2
2024,Aug,อุบลราชธานี,197.9
2024,Aug,เชียงราย,671.2
2024,Aug,เชียงใหม่,237.7
2024,Aug,เพชรบุรี,42.3
2024,Aug,เพชรบูรณ์,101.53333333333335
2024,Aug,เลย,287.4
2024,Aug,แพร่,298.5
2024,Aug,แม่ฮ่องสอน,192.7
2024,Dec,Nan,5.4
2024,Dec,Pattani Airport,288.6
2024,Dec,Pattaya,0.0
2024,Dec,Phuket Airport,27.6
2024,Dec,Sattahip,0.5
2024,Dec,Takua Pa,0.6
2024,Dec,Tha Tum,24.1
2024,Dec,Trang Airport,0.8
2024,Dec,Umphang,0.8
2024,Dec,กรุงเทพมหานคร,4.5
2024,Dec,กาญจนบุรี,1.1
2024,Dec,กำแพงเพชร,0.2
2024,Dec,ขอนแก่น,0.0
2024,Dec,จันทบุรี,0.8
2024,Dec,ชลบุรี,0.2
2024,Dec,ชัยภูมิ,2.4
2024,Dec,ชุมพร,482.8
2024,Dec,ตราด,7.7
2024,Dec,ตาก,0.43333333333333335
2024,Dec,นครพนม,0.0
2024,Dec,นครราชสีมา,0.35
2024,Dec,นครสวรรค์,1.0
2024,Dec,นราธิวาส,397.2
2024,Dec,บุรีรัมย์,0.0
2024,Dec,ประจวบคีรีขันธ์,0.3
2024,Dec,ปราจีนบุรี,0.0
2024,Dec,พะเยา,29.0
2024,Dec,พิษณุโลก,0.5
2024,Dec,ภูเก็ต,10.9
2024,Dec,มหาสารคาม,0.0
2024,Dec,มุกดาหาร,0.0
2024,Dec,ระนอง,247.5
2024,Dec,ระยอง,1.1
2024,Dec,ร้อยเอ็ด,0.0
2024,Dec,ลพบุรี,0.25
2024,Dec,ลำปาง,14.3
2024,Dec,ลำพูน,13.3
2024,Dec,สกลนคร,0.0
2024,Dec,สงขลา,366.2
2024,Dec,สตูล,33.0
2024,Dec,สระแก้ว,1.1
2024,Dec,สุพรรณบุรี,0.3
2024,Dec,สุราษฎร์ธานี,0.2
2024,Dec,สุรินทร์,0.5
2024,Dec,หนองคาย,0.0
2024,Dec,อุดรธานี,0.4
2024,Dec,อุตรดิตถ์,0.0
2024,Dec,อุบลราชธานี,0.0
2024,Dec,เชียงราย,31.0
2024,Dec,เชียงใหม่,12.0
2024,Dec,เพชรบุรี,1.2
2024,Dec,เพชรบูรณ์,0.0
2024,Dec,เลย,0.0
2024,Dec,แพร่,1.6
2024,Dec,แม่ฮ่องสอน,0.0
2024,Feb,Nan,0.0
2024,Feb,Pattani Airport,1.5
2024,Feb,Pattaya,30.6
2024,Feb,Phuket Airport,1.5
2024,Feb,Sattahip,18.9
2024,Feb,Takua Pa,1.2
2024,Feb,Tha Tum,28.2
2024,Feb,Trang Airport,1.3
2024,Feb,Umphang,0.0
2024,Feb,กรุงเทพมหานคร,11.7
2024,Feb,กาญจนบุรี,0.0
2024,Feb,กำแพงเพชร,0.3
2024,Feb,ขอนแก่น,0.0
2024,Feb,จันทบุรี,62.6
2024,Feb,ชลบุรี,0.6
2024,Feb,ชัยภูมิ,0.0
2024,Feb,ชุมพร,41.8
2024,Feb,ตราด,36.3
2024,Feb,ตาก,0.7666666666666666
2024,Feb,นครพนม,1.6
2024,Feb,นครราชสีมา,0.3
2024,Feb,นครสวรรค์,5.7
2024,Feb,นราธิวาส,10.3
2024,Feb,บุรีรัมย์,4.8
2024,Feb,ประจวบคีรีขันธ์,4.7
2024,Feb,ปราจีนบุรี,21.85
2024,Feb,พะเยา,0.0
2024,Feb,พิษณุโลก,0.2
2024,Feb,ภูเก็ต,0.3
2024,Feb,มหาสารคาม,0.4
2024,Feb,มุกดาหาร,8.6
2024,Feb,ระนอง,21.7
2024,Feb,ระยอง,41.2
2024,Feb,ร้อยเอ็ด,0.0
2024,Feb,ลพบุรี,0.0
2024,Feb,ลำปาง,0.0
2024,Feb,ลำพูน,10.4
2024,Feb,สกลนคร,3.2
2024,Feb,สงขลา,7.6
2024,Feb,สตูล,0.0
2024,Feb,สระแก้ว,0.0
2024,Feb,สุพรรณบุรี,0.0
2024,Feb,สุราษฎร์ธานี,1.2
2024,Feb,สุรินทร์,0.0
2024,Feb,หนองคาย,2.9
2024,Feb,อุดรธานี,2.1
2024,Feb,อุตรดิตถ์,0.0
2024,Feb,อุบลราชธานี,2.3
2024,Feb,เชียงราย,0.0
2024,Feb,เชียงใหม่,0.0
2024,Feb,เพชรบุรี,7.2
2024,Feb,เพชรบูรณ์,2.8333333333333335
2024,Feb,เลย,0.1
2024,Feb,แพร่,0.0
2024,Feb,แม่ฮ่องสอน,0.0
2024,Jan,Nan,15.8
2024,Jan,Pattani Airport,64.6
2024,Jan,Pattaya,44.9
2024,Jan,Phuket Airport,12.1
2024,Jan,Sattahip,1.3
2024,Jan,Takua Pa,1.1
2024,Jan,Tha Tum,25.5
2024,Jan,Trang Airport,1.1
2024,Jan,Umphang,48.8
2024,Jan,กรุงเทพมหานคร,0.1
2024,Jan,กาญจนบุรี,1.8
2024,Jan,กำแพงเพชร,8.6
2024,Jan,ขอนแก่น,0.0
2024,Jan,จันทบุรี,0.0
2024,Jan,ชลบุรี,0.0
2024,Jan,ชัยภูมิ,0.2
2024,Jan,ชุมพร,118.7
2024,Jan,ตราด,59.5
2024,Jan,ตาก,11.666666666666666
2024,Jan,นครพนม,0.0
2024,Jan,นครราชสีมา,0.05
2024,Jan,นครสวรรค์,24.6
2024,Jan,นราธิวาส,131.6
2024,Jan,บุรีรัมย์,0.0
2024,Jan,ประจวบคีรีขันธ์,13.7
2024,Jan,ปราจีนบุรี,0.15
2024,Jan,พะเยา,1.2
2024,Jan,พิษณุโลก,5.2
2024,Jan,ภูเก็ต,19.4
2024,Jan,มหาสารคาม,0.0
2024,Jan,มุกดาหาร,0.0
2024,Jan,ระนอง,4.5
2024,Jan,ระยอง,0.0
2024,Jan,ร้อยเอ็ด,0.0
2024,Jan,ลพบุรี,0.0
2024,Jan,ลำปาง,11.0
2024,Jan,ลำพูน,0.6
2024,Jan,สกลนคร,0.2
2024,Jan,สงขลา,66.8
2024,Jan,สตูล,0.4
2024,Jan,สระแก้ว,0.0
2024,Jan,สุพรรณบุรี,2.3
2024,Jan,สุราษฎร์ธานี,1.2
2024,Jan,สุรินทร์,0.0
2024,Jan,หนองคาย,38.8
2024,Jan,อุดรธานี,1.2
2024,Jan,อุตรดิตถ์,17.9
2024,Jan,อุบลราชธานี,0.0
2024,Jan,เชียงราย,8.8
2024,Jan,เชียงใหม่,4.4
2024,Jan,เพชรบุรี,6.2
2024,Jan,เพชรบูรณ์,0.2333333333333333
2024,Jan,เลย,3.1
2024,Jan,แพร่,20.5
2024,Jan,แม่ฮ่องสอน,2.0
2024,Jul,Nan,336.7
2024,Jul,Pattani Airport,108.8
2024,Jul,Pattaya,237.8
2024,Jul,Phuket Airport,300.2
2024,Jul,Sattahip,123.4
2024,Jul,Takua Pa,0.4
2024,Jul,Tha Tum,28.1
2024,Jul,Trang Airport,0.8
2024,Jul,Umphang,307.7
2024,Jul,กรุงเทพมหานคร,208.75
2024,Jul,กาญจนบุรี,151.1
2024,Jul,กำแพงเพชร,202.7
2024,Jul,ขอนแก่น,226.4
2024,Jul,จันทบุรี,968.6
2024,Jul,ชลบุรี,173.2
2024,Jul,ชัยภูมิ,293.2
2024,Jul,ชุมพร,218.3
2024,Jul,ตราด,1561.2
2024,Jul,ตาก,237.06666666666663
2024,Jul,นครพนม,412.8
2024,Jul,นครราชสีมา,153.45
2024,Jul,นครสวรรค์,156.5
2024,Jul,นราธิวาส,50.8
2024,Jul,บุรีรัมย์,146.4
2024,Jul,ประจวบคีรีขันธ์,83.2
2024,Jul,ปราจีนบุรี,356.7
2024,Jul,พะเยา,176.4
2024,Jul,พิษณุโลก,252.1
2024,Jul,ภูเก็ต,344.4
2024,Jul,มหาสารคาม,305.9
2024,Jul,มุกดาหาร,378.8
2024,Jul,ระนอง,644.8
2024,Jul,ระยอง,291.9
2024,Jul,ร้อยเอ็ด,214.1
2024,Jul,ลพบุรี,161.75
2024,Jul,ลำปาง,113.3
2024,Jul,ลำพูน,82.8
2024,Jul,สกลนคร,269.6
2024,Jul,สงขลา,98.9
2024,Jul,สตูล,181.8
2024,Jul,สระแก้ว,246.0
2024,Jul,สุพรรณบุรี,38.8
2024,Jul,สุราษฎร์ธานี,0.7
2024,Jul,สุรินทร์,201.6
2024,Jul,หนองคาย,458.6
2024,Jul,อุดรธานี,0.3
2024,Jul,อุตรดิตถ์,184.0
2024,Jul,อุบลราชธานี,443.8
2024,Jul,เชียงราย,246.6
2024,Jul,เชียงใหม่,129.5
2024,Jul,เพชรบุรี,112.9
2024,Jul,เพชรบูรณ์,187.13333333333333
2024,Jul,เลย,277.8
2024,Jul,แพร่,221.8
2024,Jul,แม่ฮ่องสอน,210.2
2024,Jun,Nan,240.0
2024,Jun,Pattani Airport,103.8
2024,Jun,Pattaya,12.2
2024,Jun,Phuket Airport,502.1
2024,Jun,Sattahip,54.2
2024,Jun,Takua Pa,0.7
2024,Jun,Tha Tum,29.8
2024,Jun,Trang Airport,0.9
2024,Jun,Umphang,149.7
2024,Jun,กรุงเทพมหานคร,130.3
2024,Jun,กาญจนบุรี,19.1
2024,Jun,กำแพงเพชร,144.8
2024,Jun,ขอนแก่น,132.0
2024,Jun,จันทบุรี,516.9
2024,Jun,ชลบุรี,47.7
2024,Jun,ชัยภูมิ,47.1
2024,Jun,ชุมพร,91.7
2024,Jun,ตราด,1073.0
2024,Jun,ตาก,142.86666666666667
2024,Jun,นครพนม,488.5
2024,Jun,นครราชสีมา,131.6
2024,Jun,นครสวรรค์,83.5
2024,Jun,นราธิวาส,220.4
2024,Jun,บุรีรัมย์,122.2
2024,Jun,ประจวบคีรีขันธ์,26.6
2024,Jun,ปราจีนบุรี,216.14999999999998
2024,Jun,พะเยา,89.9
2024,Jun,พิษณุโลก,91.4
2024,Jun,ภูเก็ต,312.4
2024,Jun,มหาสารคาม,137.3
2024,Jun,มุกดาหาร,151.7
2024,Jun,ระนอง,495.1
2024,Jun,ระยอง,78.0
2024,Jun,ร้อยเอ็ด,102.6
2024,Jun,ลพบุรี,123.4
2024,Jun,ลำปาง,146.2
2024,Jun,ลำพูน,161.4
2024,Jun,สกลนคร,157.7
2024,Jun,สงขลา,23.5
2024,Jun,สตูล,114.1
2024,Jun,สระแก้ว,58.3
2024,Jun,สุพรรณบุรี,32.3
2024,Jun,สุราษฎร์ธานี,1.5
2024,Jun,สุรินทร์,138.6
2024,Jun,หนองคาย,440.5
2024,Jun,อุดรธานี,0.7
2024,Jun,อุตรดิตถ์,116.6
2024,Jun,อุบลราชธานี,210.0
2024,Jun,เชียงราย,169.4
2024,Jun,เชียงใหม่,68.4
2024,Jun,เพชรบุรี,39.3
2024,Jun,เพชรบูรณ์,148.86666666666667
2024,Jun,เลย,167.9
2024,Jun,แพร่,52.6
2024,Jun,แม่ฮ่องสอน,124.8
2024,Mar,Nan,13.4
2024,Mar,Pattani Airport,42.9
2024,Mar,Pattaya,14.2
2024,Mar,Phuket Airport,14.1
2024,Mar,Sattahip,113.1
2024,Mar,Takua Pa,1.2
2024,Mar,Tha Tum,29.8
2024,Mar,Trang Airport,1.4
2024,Mar,Umphang,43.3
2024,Mar,กรุงเทพมหานคร,24.25
2024,Mar,กาญจนบุรี,4.8
2024,Mar,กำแพงเพชร,83.6
2024,Mar,ขอนแก่น,39.9
2024,Mar,จันทบุรี,76.7
2024,Mar,ชลบุรี,32.6
2024,Mar,ชัยภูมิ,28.8
2024,Mar,ชุมพร,10.3
2024,Mar,ตราด,177.6
2024,Mar,ตาก,1.7
2024,Mar,นครพนม,90.6
2024,Mar,นครราชสีมา,70.55
2024,Mar,นครสวรรค์,101.5
2024,Mar,นราธิวาส,14.0
2024,Mar,บุรีรัมย์,151.6
2024,Mar,ประจวบคีรีขันธ์,80.1
2024,Mar,ปราจีนบุรี,57.65
2024,Mar,พะเยา,15.9
2024,Mar,พิษณุโลก,87.0
2024,Mar,ภูเก็ต,33.9
2024,Mar,มหาสารคาม,48.5
2024,Mar,มุกดาหาร,87.5
2024,Mar,ระนอง,10.4
2024,Mar,ระยอง,41.4
2024,Mar,ร้อยเอ็ด,98.5
2024,Mar,ลพบุรี,69.65
