     ตารางที่ 5  สถิติจำนวนโรงงานอุตสาหกรรมที่ได้รับใบอนุญาตประกอบกิจการ จำพวก 3 และที่ได้ใบรับแจ้งประกอบกิจการ จำพวก 2 จำแนกเป็นรายจังหวัด ในรอบปี 2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, จำพวกที่ 2 ,,,,,, จำพวกที่ 3 ,,,,,, รวมทั้งหมด ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชลบุรี, 1 , 71.64 , 8 , 13 , 21 , 50.77 , 242 ," 21,232.91 "," 5,416 "," 3,243 "," 8,659 "," 193,959.21 ", 243 ," 21,304.55 "," 5,424 "," 3,256 "," 8,680 "," 194,009.98 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชัยนาท, -   , -   , -   , -   , -   , -   , 10 , 275.68 , 49 , 25 , 74 ," 8,254.34 ", 10 , 275.68 , 49 , 25 , 74 ," 8,254.34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชัยภูมิ, -   , -   , -   , -   , -   , -   , 4 , 229.71 , 27 , -   , 27 ," 3,153.10 ", 4 , 229.71 , 27 , -   , 27 ," 3,153.10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชุมพร, 1 , 6.27 , 5 , -   , 5 , 74.00 , 23 , 892.04 , 225 , 129 , 354 ," 7,160.93 ", 24 , 898.31 , 230 , 129 , 359 ," 7,234.93 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เชียงราย, -   , -   , -   , -   , -   , -   , 21 , 577.46 , 223 , 62 , 285 ," 10,181.79 ", 21 , 577.46 , 223 , 62 , 285 ," 10,181.79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เชียงใหม่, 1 , 8.00 , 2 , -   , 2 , 74.50 , 29 ," 3,270.55 ", 258 , 168 , 426 ," 69,004.38 ", 30 ," 3,278.55 ", 260 , 168 , 428 ," 69,078.88 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตรัง, -   , -   , -   , -   , -   , -   , 13 , 173.62 , 40 , 7 , 47 ," 8,357.76 ", 13 , 173.62 , 40 , 7 , 47 ," 8,357.76 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตราด, -   , -   , -   , -   , -   , -   , 3 , 30.90 , 9 , 47 , 56 , 610.32 , 3 , 30.90 , 9 , 47 , 56 , 610.32 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตาก, -   , -   , -   , -   , -   , -   , 8 ," 1,136.05 ", 244 , 211 , 455 ," 48,407.32 ", 8 ," 1,136.05 ",244,211,455," 48,407.32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครนายก, 3 , 30.00 , 37 , 29 , 66 , 211.90 , 1 , 4.50 , 15 , 5 , 20 , 230.00 , 4 , 34.50 , 52 , 34 , 86 , 441.90 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครปฐม, 2 , 29.40 , 8 , 52 , 60 , 148.08 , 84 ," 5,023.54 "," 1,372 ", 840 ," 2,212 "," 93,017.12 ", 86 ," 5,052.94 "," 1,380 ", 892 ," 2,272 "," 93,165.20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครพนม, -   , -   , -   , -   , -   , -   , 11 , 203.25 , 91 , 21 , 112 ," 2,729.34 ", 11 , 203.25 , 91 , 21 , 112 ," 2,729.34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครราชสีมา, 1 , 3.00 , 6 , 10 , 16 , 54.55 , 39 ," 2,411.03 ", 317 , 122 , 439 ," 78,837.03 ", 40 ," 2,414.03 ", 323 , 132 , 455 ," 78,891.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครศรีธรรมราช, -   , -   , -   , -   , -   , -   , 29 ," 2,089.95 ", 389 , 93 , 482 ," 91,877.45 ", 29 ," 2,089.95 ", 389 , 93 , 482 ," 91,877.45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครสวรรค์, 1 , 8.00 , 5 , -   , 5 , 69.60 , 9 , 575.89 , 148 , 109 , 257 ," 6,799.23 ", 10 , 583.89 , 153 , 109 , 262 ," 6,868.83 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นนทบุรี, -   , -   , -   , -   , -   , -   , 31 ," 2,283.02 ", 469 , 312 , 781 ," 18,309.69 ", 31 ," 2,283.02 ", 469 , 312 , 781 ," 18,309.69 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นราธิวาส, -   , -   , -   , -   , -   , -   , 3 , 39.45 , 6 , -   , 6 , 638.65 , 3 , 39.45 , 6 , -   , 6 , 638.65 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น่าน, -   , -   , -   , -   , -   , -   , 5 , 237.15 , 19 , 16 , 35 ," 5,827.60 ", 5 , 237.15 , 19 , 16 , 35 ," 5,827.60 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บึงกาฬ, -   , -   , -   , -   , -   , -   , 9 , 156.24 , 139 , 50 , 189 ," 6,457.38 ", 9 , 156.24 , 139 , 50 , 189 ," 6,457.38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บุรีรัมย์, -   , -   , -   , -   , -   , -   , 5 , 65.35 , 32 , 5 , 37 ," 2,575.02 ", 5 , 65.35 , 32 , 5 , 37 ," 2,575.02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ปทุมธานี, 15 , 567.94 , 158 , 67 , 225 ," 1,007.81 ", 129 ," 13,941.71 "," 2,212 "," 2,143 "," 4,355 "," 123,337.98 ", 144 ," 14,509.65 "," 2,370 "," 2,210 "," 4,580 "," 124,345.79 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ประจวบคีรีขันธ์, 2 , 23.50 , 7 , 2 , 9 , 139.10 , 3 , 37.70 , 15 , 8 , 23 , 754.70 , 5 , 61.20 , 22 , 10 , 32 , 893.80 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ปราจีนบุรี, 4 , 75.70 , 17 , 24 , 41 , 285.50 , 39 ," 12,512.71 "," 1,458 ", 728 ," 2,186 "," 144,830.25 ", 43 ," 12,588.41 "," 1,475 ", 752 ," 2,227 "," 145,115.75 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ปัตตานี, -   , -   , -   , -   , -   , -   , 5 , 58.80 , 20 , 3 , 23 ," 1,055.58 ", 5 , 58.80 , 20 , 3 , 23 ," 1,055.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พระนครศรีอยุธยา, 1 , 106.00 , 5 , -   , 5 , 72.50 , 53 ," 45,423.71 "," 4,471 "," 2,565 "," 7,036 "," 165,064.63 ", 54 ," 45,529.71 "," 4,476 "," 2,565 "," 7,041 "," 165,137.13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พะเยา, -   , -   , -   , -   , -   , -   , 8 , 317.26 , 56 , 13 , 69 ," 12,131.70 ", 8 , 317.26 , 56 , 13 , 69 ," 12,131.70 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พังงา, -   , -   , -   , -   , -   , -   , 3 , 97.10 , 31 , 1 , 32 ," 2,417.56 ", 3 , 97.10 , 31 , 1 , 32 ," 2,417.56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พัทลุง, -   , -   , -   , -   , -   , -   , 12 , 62.18 , 39 , 17 , 56 ," 2,599.42 ", 12 , 62.18 , 39 , 17 , 56 ," 2,599.42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พิจิตร, -   , -   , -   , -   , -   , -   , 11 , 971.29 , 65 , 16 , 81 ," 65,735.54 ", 11 , 971.29 , 65 , 16 , 81 ," 65,735.54 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พิษณุโลก, 1 , 0.85 , 3 , 2 , 5 , 64.00 , 9 , 807.43 , 40 , 24 , 64 ," 60,181.29 ", 10 , 808.28 , 43 , 26 , 69 ," 60,245.29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เพชรบุรี, -   , -   , -   , -   , -   , -   , 30 ," 1,800.63 ", 362 , 109 , 471 ," 63,820.09 ", 30 ," 1,800.63 ", 362 , 109 , 471 ," 63,820.09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เพชรบูรณ์, -   , -   , -   , -   , -   , -   , 5 , 126.35 , 92 , 16 , 108 ," 7,980.20 ", 5 , 126.35 , 92 , 16 , 108 ," 7,980.20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
แพร่, -   , -   , -   , -   , -   , -   , 8 , 94.40 , 68 , 46 , 114 ," 1,744.74 ", 8 , 94.40 , 68 , 46 , 114 ," 1,744.74 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ภูเก็ต, -   , -   , -   , -   , -   , -   , 7 , 522.32 , 92 , 50 , 142 ," 8,713.12 ", 7 , 522.32 , 92 , 50 , 142 ," 8,713.12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
มหาสารคาม, 1 , 21.36 , 10 , -   , 10 , 74.84 , 8 ," 1,392.27 ", 84 , 18 , 102 ," 55,839.78 ", 9 ," 1,413.63 ", 94 , 18 , 112 ," 55,914.62 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
มุกดาหาร, -   , -   , -   , -   , -   , -   , 3 , 30.00 , 8 , -   , 8 , 842.60 , 3 , 30.00 , 8 , -   , 8 , 842.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
แม่ฮ่องสอน, -   , -   , -   , -   , -   , -   , 1 , 18.45 , 26 , 18 , 44 , 473.50 , 1 , 18.45 , 26 , 18 , 44 , 473.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยโสธร, -   , -   , -   , -   , -   , -   , 10 , 233.83 , 57 , 1 , 58 ," 4,686.98 ", 10 , 233.83 , 57 , 1 , 58 ," 4,686.98 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยะลา, -   , -   , -   , -   , -   , -   , 5 , 31.22 , 15 , -   , 15 ," 1,254.00 ", 5 , 31.22 , 15 , -   , 15 ," 1,254.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ร้อยเอ็ด, -   , -   , -   , -   , -   , -   , 13 ," 12,320.12 ", 328 , 204 , 532 ," 83,793.86 ", 13 ," 12,320.12 ", 328 , 204 , 532 ," 83,793.86 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ระนอง, -   , -   , -   , -   , -   , -   , 14 , 63.29 , 48 , 1 , 49 ," 3,435.36 ", 14 , 63.29 , 48 , 1 , 49 ," 3,435.36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ระยอง, -   , -   , -   , -   , -   , -   , 150 ," 13,167.86 "," 3,566 "," 1,703 "," 5,269 "," 143,706.43 ", 150 ," 13,167.86 "," 3,566 "," 1,703 "," 5,269 "," 143,706.43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ราชบุรี, 4 , 49.90 , 80 , 41 , 121 , 290.48 , 38 ," 3,342.10 ", 853 , 530 ," 1,383 "," 119,557.89 ", 42 ," 3,392.00 ",933,571,1504," 119,848.37 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลพบุรี, -   , -   , -   , -   , -   , -   , 17 , 995.38 , 337 , 100 , 437 ," 37,421.90 ", 17 , 995.38 ,337,100,437," 37,421.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
