     ตารางที่ 5  สถิติจำนวนโรงงานอุตสาหกรรมที่ได้รับใบอนุญาตประกอบกิจการ จำพวก 3 และที่ได้ใบรับแจ้งประกอบกิจการ จำพวก 2 จำแนกเป็นรายจังหวัด ในรอบปี 2566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, จำพวกที่ 2 ,,,,,, จำพวกที่ 3 ,,,,,, รวมทั้งหมด ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชลบุรี, 1 , 25.00 , 10 , 16 , 26 , 50.00 , 199 ," 23,522.48 "," 5,167 "," 3,294 "," 8,461 "," 251,867.21 ", 200 ," 23,547.48 "," 5,177 "," 3,310 "," 8,487 "," 251,917.21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชัยนาท, -   , -   , -   , -   , -   , -   , 9 , 401.75 , 59 , 6 , 65 ," 4,639.26 ", 9 , 401.75 , 59 , 6 , 65 ," 4,639.26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชัยภูมิ, -   , -   , -   , -   , -   , -   , 16 ," 3,258.96 ", 247 , 112 , 359 ," 267,479.08 ", 16 ," 3,258.96 ", 247 , 112 , 359 ," 267,479.08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ชุมพร, -   , -   , -   , -   , -   , -   , 33 ," 1,190.92 ", 276 , 89 , 365 ," 47,806.72 ", 33 ," 1,190.92 ", 276 , 89 , 365 ," 47,806.72 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เชียงราย, -   , -   , -   , -   , -   , -   , 24 , 464.22 , 279 , 41 , 320 ," 8,617.11 ", 24 , 464.22 , 279 , 41 , 320 ," 8,617.11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เชียงใหม่, 4 , 47.01 , 36 , 26 , 62 , 257.98 , 33 ," 1,175.61 ", 329 , 345 , 674 ," 10,037.68 ", 37 ," 1,222.62 ", 365 , 371 , 736 ," 10,295.66 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตรัง, -   , -   , -   , -   , -   , -   , 21 , 560.70 , 244 , 137 , 381 ," 12,749.15 ", 21 , 560.70 , 244 , 137 , 381 ," 12,749.15 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตราด, -   , -   , -   , -   , -   , -   , 4 , 28.80 , 16 , -   , 16 , 765.60 , 4 , 28.80 , 16 , -   , 16 , 765.60 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ตาก, -   , -   , -   , -   , -   , -   , 10 , 112.14 , 104 , 318 , 422 ," 2,891.42 ", 10 , 112.14 ,104,318,422," 2,891.42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครนายก, 1 , 13.60 , 17 , -   , 17 , 63.00 , 1 , 150.00 , 2 , -   , 2 ," 15,144.00 ", 2 , 163.60 , 19 , -   , 19 ," 15,207.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครปฐม, -   , -   , -   , -   , -   , -   , 75 ," 3,623.13 "," 1,289 ", 962 ," 2,251 "," 36,525.88 ", 75 ," 3,623.13 "," 1,289 ", 962 ," 2,251 "," 36,525.88 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครพนม, -   , -   , -   , -   , -   , -   , 7 , 69.60 , 44 , 9 , 53 ," 2,379.28 ", 7 , 69.60 , 44 , 9 , 53 ," 2,379.28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครราชสีมา, 1 , 18.00 , 2 , 4 , 6 , 52.00 , 31 ," 4,362.01 ", 921 , 422 ," 1,343 "," 56,650.92 ", 32 ," 4,380.01 ", 923 , 426 ," 1,349 "," 56,702.92 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครศรีธรรมราช, 3 , 27.13 , 22 , 71 , 93 , 179.37 , 21 , 357.31 , 106 , 26 , 132 ," 10,319.24 ", 24 , 384.44 , 128 , 97 , 225 ," 10,498.61 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นครสวรรค์, 3 , 31.15 , 37 , 12 , 49 , 213.19 , 19 ," 2,297.63 ", 173 , 69 , 242 ," 48,178.56 ", 22 ," 2,328.78 ", 210 , 81 , 291 ," 48,391.75 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นนทบุรี, 5 , 56.33 , 101 , 30 , 131 , 322.36 , 50 ," 6,961.11 ", 811 , 540 ," 1,351 "," 69,361.14 ", 55 ," 7,017.44 ", 912 , 570 ," 1,482 "," 69,683.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
นราธิวาส, -   , -   , -   , -   , -   , -   , 4 , 33.94 , 24 , -   , 24 , 964.69 , 4 , 33.94 , 24 , -   , 24 , 964.69 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น่าน, -   , -   , -   , -   , -   , -   , 8 , 88.90 , 40 , 8 , 48 ," 2,047.35 ", 8 , 88.90 , 40 , 8 , 48 ," 2,047.35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บึงกาฬ, -   , -   , -   , -   , -   , -   , 9 , 64.40 , 55 , 3 , 58 ," 2,839.07 ", 9 , 64.40 , 55 , 3 , 58 ," 2,839.07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
บุรีรัมย์, -   , -   , -   , -   , -   , -   , 8 , 88.43 , 55 , 39 , 94 ," 1,977.41 ", 8 , 88.43 , 55 , 39 , 94 ," 1,977.41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ปทุมธานี, 16 , 858.92 , 154 , 178 , 332 ," 1,117.00 ", 90 ," 12,800.18 "," 2,110 "," 2,047 "," 4,157 "," 55,191.84 ", 106 ," 13,659.10 "," 2,264 "," 2,225 "," 4,489 "," 56,308.84 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ประจวบคีรีขันธ์, 1 , 12.00 , 14 , 4 , 18 , 72.50 , 6 , 109.66 , 115 , 2 , 117 ," 2,586.89 ", 7 , 121.66 , 129 , 6 , 135 ," 2,659.39 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ปราจีนบุรี, 5 , 122.50 , 37 , 28 , 65 , 362.88 , 31 ," 4,068.35 ", 519 , 218 , 737 ," 182,924.43 ", 36 ," 4,190.85 ", 556 , 246 , 802 ," 183,287.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ปัตตานี, -   , -   , -   , -   , -   , -   , 2 , 93.00 , 18 , 11 , 29 ," 5,105.28 ", 2 , 93.00 , 18 , 11 , 29 ," 5,105.28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พระนครศรีอยุธยา, 2 , 41.55 , 10 , 11 , 21 , 120.00 , 52 ," 10,244.05 "," 1,649 "," 1,101 "," 2,750 "," 76,874.31 ", 54 ," 10,285.61 "," 1,659 "," 1,112 "," 2,771 "," 76,994.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พะเยา, 1 , 21.00 , 3 , 2 , 5 , 68.00 , 15 , 353.83 , 120 , 51 , 171 ," 4,830.37 ", 16 , 374.83 , 123 , 53 , 176 ," 4,898.37 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พังงา, -   , -   , -   , -   , -   , -   , 2 , 61.00 , 16 , 2 , 18 ," 1,678.94 ", 2 , 61.00 , 16 , 2 , 18 ," 1,678.94 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พัทลุง, -   , -   , -   , -   , -   , -   , 26 , 134.10 , 93 , 14 , 107 ," 6,001.23 ", 26 , 134.10 , 93 , 14 , 107 ," 6,001.23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พิจิตร, -   , -   , -   , -   , -   , -   , 7 , 52.45 , 38 , 3 , 41 ," 3,889.31 ", 7 , 52.45 , 38 , 3 , 41 ," 3,889.31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พิษณุโลก, 1 , 12.00 , 4 , -   , 4 , 69.20 , 21 , 290.85 , 120 , 69 , 189 ," 8,110.64 ", 22 , 302.85 , 124 , 69 , 193 ," 8,179.84 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เพชรบุรี, -   , -   , -   , -   , -   , -   , 21 ," 2,807.76 ", 225 , 125 , 350 ," 57,996.64 ", 21 ," 2,807.76 ", 225 , 125 , 350 ," 57,996.64 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เพชรบูรณ์, -   , -   , -   , -   , -   , -   , 11 , 334.07 , 127 , 78 , 205 ," 7,347.82 ", 11 , 334.07 , 127 , 78 , 205 ," 7,347.82 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
แพร่, -   , -   , -   , -   , -   , -   , 4 , 67.80 , 33 , 6 , 39 ," 2,279.44 ", 4 , 67.80 , 33 , 6 , 39 ," 2,279.44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ภูเก็ต, -   , -   , -   , -   , -   , -   , 9 , 739.12 , 93 , 40 , 133 ," 7,840.83 ", 9 , 739.12 , 93 , 40 , 133 ," 7,840.83 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
มหาสารคาม, -   , -   , -   , -   , -   , -   , 2 , 38.80 , 48 , 59 , 107 ," 1,076.89 ", 2 , 38.80 , 48 , 59 , 107 ," 1,076.89 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
มุกดาหาร, -   , -   , -   , -   , -   , -   , 7 ," 1,528.89 ", 29 , 6 , 35 ," 5,964.00 ", 7 ," 1,528.89 ", 29 , 6 , 35 ," 5,964.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยโสธร, -   , -   , -   , -   , -   , -   , 12 , 554.62 , 109 , 40 , 149 ," 24,397.50 ", 12 , 554.62 , 109 , 40 , 149 ," 24,397.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยะลา, -   , -   , -   , -   , -   , -   , 6 , 32.31 , 20 , 4 , 24 ," 1,077.99 ", 6 , 32.31 , 20 , 4 , 24 ," 1,077.99 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ร้อยเอ็ด, -   , -   , -   , -   , -   , -   , 22 , 456.32 , 128 , 40 , 168 ," 9,385.43 ", 22 , 456.32 , 128 , 40 , 168 ," 9,385.43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ระนอง, -   , -   , -   , -   , -   , -   , 7 , 372.85 , 79 , 53 , 132 ," 3,866.61 ", 7 , 372.85 , 79 , 53 , 132 ," 3,866.61 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ระยอง, -   , -   , -   , -   , -   , -   , 117 ," 13,729.80 "," 3,270 "," 1,681 "," 4,951 "," 106,692.66 ", 117 ," 13,729.80 "," 3,270 "," 1,681 "," 4,951 "," 106,692.66 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ราชบุรี, 5 , 112.70 , 138 , 153 , 291 , 336.42 , 29 ," 2,806.57 "," 1,315 "," 1,059 "," 2,374 "," 29,641.49 ", 34 ," 2,919.27 "," 1,453 "," 1,212 "," 2,665 "," 29,977.91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลพบุรี, -   , -   , -   , -   , -   , -   , 15 , 502.19 , 212 , 127 , 339 ," 4,807.20 ", 15 , 502.19 ,212,127,339," 4,807.20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลำปาง, -   , -   , -   , -   , -   , -   , 31 ," 2,225.39 ", 417 , 229 , 646 ," 22,297.58 ", 31 ," 2,225.39 ",417,229,646," 22,297.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
