, จำพวกที่ 2 ,,,,,, จำพวกที่ 3 ,,,,,, รวมทั้งหมด ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
จังหวัด, จำนวน , เงินทุน , จำนวนคนงาน(คน) ,,, เครื่องจักร , จำนวน , เงินทุน , จำนวนคนงาน(คน) ,,, เครื่องจักร , จำนวน , เงินทุน , จำนวนคนงาน(คน) ,,, เครื่องจักร ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, (โรง) , (ล้านบาท) , ชาย , หญิง , รวม , (แรงม้า) , (โรง) , (ล้านบาท) , ชาย , หญิง , รวม , (แรงม้า) , (โรง) , (ล้านบาท) , ชาย , หญิง , รวม , (แรงม้า) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พิจิตร, 2 , 31.00 , 20 , 12 , 32 , 146.90 , 19 , 280.92 , 99 , 14 , 113 ," 6,857.56 ", 21 , 311.92 , 119 , 26 , 145 ," 7,004.46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
พิษณุโลก, -   , -   , -   , -   , -   , -   , 12 , 815.65 , 107 , 90 , 197 ," 3,497.44 ", 12 , 815.65 , 107 , 90 , 197 ," 3,497.44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เพชรบุรี, -   , -   , -   , -   , -   , -   , 24 ," 4,698.17 ", 270 , 137 , 407 ," 18,142.83 ", 24 ," 4,698.17 ", 270 , 137 , 407 ," 18,142.83 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เพชรบูรณ์, 1 , 6.50 , 3 , -   , 3 , 69.50 , 17 , 630.85 , 137 , 120 , 257 ," 4,713.79 ", 18 , 637.35 , 140 , 120 , 260 ," 4,783.29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
แพร่, -   , -   , -   , -   , -   , -   , 14 , 226.65 , 106 , 25 , 131 ," 3,594.35 ", 14 , 226.65 , 106 , 25 , 131 ," 3,594.35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ภูเก็ต, -   , -   , -   , -   , -   , -   , 6 , 202.21 , 39 , 16 , 55 ," 6,708.12 ", 6 , 202.21 , 39 , 16 , 55 ," 6,708.12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
มหาสารคาม, 1 , 25.00 , 3 , 1 , 4 , 67.00 , 7 , 117.42 , 102 , 100 , 202 ," 2,570.98 ", 8 , 142.42 , 105 , 101 , 206 ," 2,637.98 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
มุกดาหาร, -   , -   , -   , -   , -   , -   , 10 , 257.70 , 52 , 11 , 63 ," 5,559.74 ", 10 , 257.70 , 52 , 11 , 63 ," 5,559.74 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
แม่ฮ่องสอน, -   , -   , -   , -   , -   , -   , 1 , 310.26 , 11 , -   , 11 ," 7,637.24 ", 1 , 310.26 , 11 , -   , 11 ," 7,637.24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยโสธร, -   , -   , -   , -   , -   , -   , 14 , 579.80 , 181 , 145 , 326 ," 7,972.74 ", 14 , 579.80 , 181 , 145 , 326 ," 7,972.74 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยะลา, -   , -   , -   , -   , -   , -   , 10 , 111.25 , 83 , 15 , 98 ," 5,566.84 ", 10 , 111.25 , 83 , 15 , 98 ," 5,566.84 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ร้อยเอ็ด, -   , -   , -   , -   , -   , -   , 24 , 368.68 , 121 , 34 , 155 ," 12,305.97 ", 24 , 368.68 , 121 , 34 , 155 ," 12,305.97 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ระนอง, 1 , 0.75 , 2 , -   , 2 , 71.25 , 11 , 123.02 , 47 , 1 , 48 ," 3,287.60 ", 12 , 123.77 , 49 , 1 , 50 ," 3,358.85 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ระยอง, -   , -   , -   , -   , -   , -   , 105 ," 12,038.35 "," 2,774 "," 1,178 "," 3,952 "," 122,490.50 ", 105 ," 12,038.35 "," 2,774 "," 1,178 "," 3,952 "," 122,490.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ราชบุรี, 3 , 126.20 ,83,60,143, 194.55 , 28 , 999.82 ,534,363,897," 24,675.93 ", 31 ," 1,126.02 ",617,423,1040," 24,870.48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลพบุรี, -   , -   ,0,0,0, -   , 18 , 403.07 ,175,64,239," 11,299.58 ", 18 , 403.07 ,175,64,239," 11,299.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลำปาง, -   , -   , -   , -   , -   , -   , 32 , 412.99 , 164 , 39 , 203 ," 11,523.05 ", 32 , 412.99 , 164 , 39 , 203 ," 11,523.05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ลำพูน, 4 , 54.86 , 72 , 58 , 130 , 274.86 , 8 , 444.55 , 62 , 98 , 160 ," 2,123.77 ", 12 , 499.41 , 134 , 156 , 290 ," 2,398.63 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
เลย, 6 , 66.25 , 26 , 10 , 36 , 398.22 , 10 , 212.38 , 122 , 21 , 143 ," 4,548.65 ", 16 , 278.63 , 148 , 31 , 179 ," 4,946.87 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ศรีสะเกษ, -   , -   , -   , -   , -   , -   , 13 , 281.13 , 128 , 84 , 212 ," 5,607.80 ", 13 , 281.13 , 128 , 84 , 212 ," 5,607.80 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สกลนคร, 1 , 2.90 , 3 , -   , 3 , 56.40 , 11 , 218.90 , 90 , 11 , 101 ," 5,322.71 ", 12 , 221.80 , 93 , 11 , 104 ," 5,379.11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สงขลา, 2 , 19.70 , 19 , 7 , 26 , 127.56 , 54 ," 1,007.03 ", 395 , 206 , 601 ," 50,907.74 ", 56 ," 1,026.73 ", 414 , 213 , 627 ," 51,035.30 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สตูล, -   , -   , -   , -   , -   , -   , 10 , 96.99 , 34 , 9 , 43 ," 2,323.50 ", 10 , 96.99 , 34 , 9 , 43 ," 2,323.50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สมุทรปราการ, 17 , 554.65 , 212 , 335 , 547 ," 1,021.75 ", 154 ," 13,794.09 "," 3,943 "," 3,122 "," 7,065 "," 126,383.83 ", 171 ," 14,348.74 "," 4,155 "," 3,457 "," 7,612 "," 127,405.58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สมุทรสงคราม, -   , -   ,0,0,0, -   , 5 , 119.00 ,100,57,157, 853.37 , 5 , 119.00 ,100,57,157, 853.37 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สมุทรสาคร, 8 , 165.02 , 104 , 46 , 150 , 543.54 , 188 ," 7,704.54 "," 3,909 "," 3,710 "," 7,619 "," 92,095.27 ", 196 ," 7,869.56 "," 4,013 "," 3,756 "," 7,769 "," 92,638.81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สระแก้ว, 3 , 320.20 ,19,37,56, 217.78 , 13 , 519.35 ,88,29,117," 11,381.70 ", 16 , 839.55 ,107,66,173," 11,599.48 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สระบุรี, 4 , 56.84 , 41 , 2 , 43 , 273.30 , 41 ," 7,194.70 ", 701 , 299 ," 1,000 "," 240,903.36 ", 45 ," 7,251.54 ", 742 , 301 ," 1,043 "," 241,176.66 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สิงห์บุรี, -   , -   , -   , -   , -   , -   , 12 , 428.54 , 86 , 19 , 105 ," 27,328.66 ", 12 , 428.54 , 86 , 19 , 105 ," 27,328.66 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สุโขทัย, -   , -   , -   , -   , -   , -   , 8 , 182.58 , 60 , 11 , 71 ," 4,716.92 ", 8 , 182.58 , 60 , 11 , 71 ," 4,716.92 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สุพรรณบุรี, -   , -   , -   , -   , -   , -   , 21 , 853.31 , 199 , 78 , 277 ," 17,627.24 ", 21 , 853.31 , 199 , 78 , 277 ," 17,627.24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สุราษฎร์ธานี, -   , -   , -   , -   , -   , -   , 45 ," 3,737.48 ", 522 , 237 , 759 ," 65,153.43 ", 45 ," 3,737.48 ", 522 , 237 , 759 ," 65,153.43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สุรินทร์, -   , -   ,0,0,0, -   , 17 , 395.00 ,181,98,279," 8,893.91 ", 17 , 395.00 ,181,98,279," 8,893.91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
หนองคาย, -   , -   , -   , -   , -   , -   , 14 , 168.50 , 110 , 27 , 137 ," 10,096.51 ", 14 , 168.50 , 110 , 27 , 137 ," 10,096.51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
หนองบัวลำภู, -   , -   , -   , -   , -   , -   , 5 , 150.54 , 52 , 3 , 55 ," 3,203.01 ", 5 , 150.54 , 52 , 3 , 55 ," 3,203.01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อ่างทอง, 1 , 53.58 , 13 , 13 , 26 , 74.40 , 5 , 120.53 , 63 , 106 , 169 ," 1,810.27 ", 6 , 174.10 , 76 , 119 , 195 ," 1,884.67 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อำนาจเจริญ, -   , -   , -   , -   , -   , -   , 4 , 71.84 , 39 , 8 , 47 , 856.70 , 4 , 71.84 , 39 , 8 , 47 , 856.70 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อุดรธานี, -   , -   , -   , -   , -   , -   , 13 , 257.37 , 90 , 32 , 122 ," 6,635.82 ", 13 , 257.37 , 90 , 32 , 122 ," 6,635.82 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อุตรดิตถ์, -   , -   , -   , -   , -   , -   , 7 , 88.20 , 52 , 16 , 68 ," 5,143.25 ", 7 , 88.20 , 52 , 16 , 68 ," 5,143.25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อุทัยธานี, -   , -   , -   , -   , -   , -   , 1 , 15.00 , 2 , 1 , 3 ," 1,488.32 ", 1 , 15.00 , 2 , 1 , 3 ," 1,488.32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
อุบลราชธานี, -   , -   , -   , -   , -   , -   , 42 ," 2,085.21 ", 326 , 99 , 425 ," 27,767.47 ", 42 ," 2,085.21 ", 326 , 99 , 425 ," 27,767.47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
รวม, 124 ," 3,237.66 "," 1,534 "," 1,365 "," 2,899 "," 7,952.70 "," 2,116 "," 184,766.05 "," 33,837 "," 21,836 "," 55,673 "," 2,346,402.48 "," 2,240 "," 188,003.71 "," 35,371 "," 23,201 "," 58,572 "," 2,354,355.19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
